,comment,sentiment
6937,درود بر رشیدپور خدائیش خیلی خوشیپ‌تر شدین,1
6938,عشقی اقارضا,1
6939,سلام آقای رشید پور ی مادر پیر دارم خیلی برنامه شما رو دوس داره هر صبح زود بیدار میشه که برنامه شما ش رو ببینه ومخصوصا,1
6940,شما رو خیلی دوس داره,1
6941,اقای رشید پور من ی عکس از شما دارم که مجری برنامه زنده رو اصفهان بودید,0
6942,سلام فیلمی که فرستادم چطور بود کلی حال کردی,1
6943,سیختی بابا,0
6944,چه عالی بود,1
6945,فقط وقت تلویزیون وقت مردم روگرفتی وبااین همه هزینه هی ازخودت عکس وفیلم پخش میکنیدچرا مسئله دیگه‌ای جزشماتومملکت نیست,-1
6946,اصلا فکرشم نمی‌کردم این شکلی بودین,0
6947,ووقتی که اذری صحبت می‌کنید کاملا می‌فهمم چون خودم هم اذری ام ولی بابل زندگی می‌کنم,0
6948,مخصوصا شعر‌های اذری که من از مادر بزرگ وپدر بزرگم یاد گرفتم. رو وقتی شما به یاد می‌ارید با خودم زمزمه می‌کنم یاشاسین اذربایجان,0
6949,ساعت NUM۱ صبح چه انرژی داره,-1
6950,,1
6951,من همیشه ناز بودم,1
6952,صدا و سیمای میلی بهت ساخته,-1
6953,۹۵ متاسفممم,-1
6954,جووورج کلووونی، کشتی خودتو، آخه دماغت شبیه جورج کلونیه یا اون دهن گشادت، حداقل میگفتی جوکر، باهات شوخی کردم جنبه داشته باش. اا,-1
6955,سلام. مهم انرژی شماست. که حتی مادرم هم برنامتونو دوست داره. وقتی نیستینسراغتونو می‌گیره …,1
6956,اقای رشید پور عالی هستیدو همیشه ارزوی سلامتی برای شما واقای نشاط ودستند کاراتون رو دارم,1
6957,آقای رشید پور حرف مردم رو به همه‌ی همکارات برسون اگر شما که در صدا وسیما هستین اخبار دروغ رو به مردم میرسونین و تو این شرایط هم با صدا و سیما همکاری میکنن.. شما هم از انها هستین … مثل چند نفر که میرن دزدی و یکی دزدی میکنه و دیگری براش چراغ میگیره …,-1
6958,سلام آقای رشید پور با این ک طرفدارشون بودید ولی دستتون بابت آوردن آقای فرهنگ تو برنامه درد نکنه حرف دل مردم رو گفتن متآسفم ک برنامتونو جمع کردن آخه طاغت شنیدن حرف حق رو ندارن,-1
6959,کوسکش پرسپولیس بابرنامه‌ی تخمت,-1
6960,جناب رشیدپور پور عزیز از یک آدم هرزه باید همچی حرفهایی در بیات این فوهش نثار خودن,-1
6961,ببخشید اشتباه نوشتم فوهش نثار خودش,-1
6962,رشید پور خیلی مردی,1
6963,آقای رشیدپور این آب پرتقال رو چرا نمیخوری ما با نگاه کردن به او دهنمان آب میاد گناه داریم بخدا,-1
6964,اقای رشید پور از ارتشی‌های غیور هم مطلب بگید از پیرانشهر برنامتون رو نگاه میکنیم هواعالی هست از مرزداران غیور هم بگید,1
6965,اقای رشید پور ماهمیشه برنامتون و نگاه میکنیم وانرژی مثبت میگیریم از پیرانشهر برنامتون و نگاه میکنیم لایک داری هزار هزار,1
6966,اقای رشیدپورمن واقعآعاشق برنامه شماهستم خیلی عالی دمتون گرم ,1
6967,اقای رشید پور لطفا بگید به داد اتوبان قم هم برسن بابای من و خیلی از هموطنان اونجا گیر کرده,-1
6968,اقای رشیدپور من در روستای بجدن خواشد در شهرسبزوار هستم اینجا گاز نداریم با چراغ گرسوز خودمونو گرم میکنیم,-1
6969,مشهد که خدا رو شکر نه برف میاد و نه بارون. آلودگی هوا داریم. فقط مونده یک ریز گرد و گرد و غبار که رتبه اول خشکسالی رو بگیریم. لااقل تو یک چیز اول میشیم ,-1
6970, ,1
6971,وای ما تلویزیون قطع شده نمیتونیم ببینیم.,-1
6972,سلام اقای رشید پور شما تمام ملت رو دعوت کردید اوردید پس احسان علیخانی برای ماه رمضان چکار کنه دیگه کسی رو نداره بیارماه عسل ,1
6973,سلام جناب رشیدپور راجع به سامانه کارا هم صحبت کنید به اسم وام روستایی صادر شده ولی سطح تحصیلات و سابقه کارافرینی میخواد مگه تو روستا میخوان موشک هوا کنن خب یامرغ داری یازنبورداری یا کارهای کشاورزی که همه روستایی‌ها بلدن,-1
6974,دوست دارم ,1
6975,سلاام مابرق نداریم,-1
6976,اقای رشید پور یه سراغ از اتوبان کرج گرفتی ببینی از دیشب تا همین الان مردمی که گیر کردن در چه حالن. کو شهرداری و ستاد مثلا بحرانش,-1
6977,چی بگم,0
6978,سلام با تشکر فراوان از برنامه پر انرژی حالا خورشید آقای رشید پور حالا خورشید خیلی عالیه مخصوصا با طنازیهای آقای نشاط خیلی متشکریم,1
6979,گوشی موبایل,0
6980,یه دستگاهه برالباسه سامسونگ زده,0
6981,یک وسیله جدید برای پول دارا دنیا در خدمت مرفهین بی درده,0
6982,۲۲ اره ببخشید مارکهاشو قاطی کردم,0
6983,ضد عفونی کننده لباسه,0
6984,گوشیه,0
6985,پرویز خان نپسندیدم اگر شستشو هم داشت بهتر بود,-1
6986,عالیه قیمتشم بزارید,1
6987,آقای رشیدپور من هر روز صبح برنامتونو تو دفترم میبینم و خیلی خیلی از انتقاداتون از بعضی مسئولین بیوجدان خوشم میاد، اون کمدلباس پیشرفته که همکارتون تعریف میکرد با این وضع رکود مالی جامعه مون واقعا به همه مون لازمه، اینا رو تبلیغ نکنید توروخدا کم به دلمون داغ بی پولی بزنید.,1
6988,چیه واقعا؟,0
6989,الان همی چی درست شده کشنه نیستیم مونده خشک کن با اتو برقی بخریم اینو نمیگن غرب زدگی اینو نمیگن …!!!؟,-1
6990,قیمتش چنده,0
6991,آقای نشاط نمونه‌ی بارز یه آدم باصفا و روراست و بی شیله پیله. خدا برامون نگهت داره بامرام,1
6992,اقای نشاط فوالعاده بود با این به قول خودشون یخچال,1
6993,آقای رشیدپور LINK برنامه مردمیه برای همین تلاش کنید تموم نشه یا مجددا شروع بشه از نظرسنجی باید متوجه بشین,0
6994,تکنولوژی همیشه خوبه مخصوصا در جهت رفاه باشه ودر راه درست استفاده شه مثل فضای مجازی,1
6995,اونو LINK اقا پرویز هنگ LINK محو شده,1
6996,آقای رشید پور قبلا هم پست گذاشتم ولی نخوندین من یک روستایی هستم ما کشت کشاورزی مون دیم هستش. لطفا از هموطنانمون بخواهید تا برای بارون یا برف دعا کنند.. باتشکر علیرضا آدینه..,0
6997,سلام. من مشهد هستم هنوز بیرون نرفتم ببینم چه خبره.,0
6998,شهرری بعد چند وقت آلودگی واقعا شگفت زده_شد,1
6999,ما برف ندیدیم از نزدیک.. بارون رو که دیدیخ,0
7000,سلام اقای رشیدپور عزیز چند روز برنامتون ندیده_بودم دلم حسابی براتون تنگ شده. الهی همیشه سالم و تندرست باشید به اقای نشاط مهربان و پرانرژی سلام برسونید. مردم کشور برفی,1
7001,سلام صبح بخیر ممنون از بر نامه بی نظیرتون لیلا از تهرانپارس,1
7002,سلام آقای رشیدپور صبح عالی بخیر.. باعرض خسته نباشید به شما و همکاران عزیزتان … برنامتون خیلی جالب وخوب است.. آقای رشیدپور این همه از بارش برف و باران صحبت نکنید ما دوساله برفوباران ندیدیم. ‌ از انار رفسنجان,1
